gene,EN_Rest,HC_Rest,NL_Rest,PE_Rest,EN_Stim8hr,HC_Stim8hr,NL_Stim8hr,PE_Stim8hr,EN_Stim48hr,HC_Stim48hr,NL_Stim48hr,PE_Stim48hr,ncell_min,umap_x,umap_y,leiden,drug_target_status,approved_drugs,pharos_tdl,tractability_modality,immune_disease_assoc,depmap_essentiality,gnomad_loeuf,function,pathway_family,protein_class_family,nearest_string_neighbors,is_deep_subset
PLCB1,7.602234840393066,0.6723159551620483,0.556716799736023,0.4043823182582855,5.435833930969238,0.1983977556228637,1.1061079502105713,0.9577013254165648,6.999166488647461,0.564883828163147,0.4901489615440368,0.6428616046905518,70,5.1062965,0.3101152,1,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,NOT_FOUND,not_common_essential; mean_geneEffect=0.101,LOEUF=0.357; pLI=1.0,"Catalyzes the hydrolysis of 1-phosphatidylinositol 4,5-bisphosphate into diacylglycerol (DAG) and inositol 1,4,5-trisphosphate (IP3) and mediates intracellular signaling downstream of G protein-coupled receptors .",Metabolism; Neuronal System; Signal Transduction,"Phosphoinositide phospholipase C family; Phosphatidylinositol-4, 5-bisphosphate phosphodiesterase beta",GNAQ(0.999); GNA11(0.973); ITPR1(0.95); GNA14(0.947); GNB3(0.947),False
PLCB3,6.861392498016357,0.4576781988143921,0.8309657573699951,0.6745004057884216,7.59572696685791,0.6746252775192261,0.5176593661308289,0.63918137550354,6.7020697593688965,0.3861924409866333,0.4707562327384949,0.6031183004379272,71,10.6066065,4.0917697,2,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; small_molecule,dermatitis(0.074),not_common_essential; mean_geneEffect=-0.118,LOEUF=0.469; pLI=0.9943,"Catalyzes the production of the second messenger molecules diacylglycerol (DAG) and inositol 1,4,5-trisphosphate (IP3) .",Metabolism; Neuronal System; Signal Transduction,"Phosphoinositide phospholipase C family; Phosphatidylinositol-4, 5-bisphosphate phosphodiesterase beta",GNAQ(0.999); ITPR1(0.968); ITPR3(0.967); GNA11(0.952); GNB3(0.949),False
PLCD4,6.050053596496582,0.3666332960128784,0.5657467842102051,0.4894350469112396,7.395678997039795,0.5839146375656128,0.5590806603431702,0.5705861449241638,7.021981716156006,0.5093691945075989,0.3075511455535888,0.4766492247581482,50,12.977052,5.065375,3,,,,,,,,,,,,
PLCE1,6.893154144287109,0.4997776746749878,0.6650333404541016,0.5865350365638733,5.781968593597412,0.2308714389801025,1.1099557876586914,0.9206110239028932,6.772547245025635,0.5022193193435669,0.4834548234939575,0.5543795824050903,88,6.2102156,0.4108198,1,no_known_drug,NOT_FOUND,Tbio,antibody; small_molecule,focal segmental glomerulosclerosis(0.398),not_common_essential; mean_geneEffect=-0.07,LOEUF=0.565; pLI=0.0,"The production of the second messenger molecules diacylglycerol (DAG) and inositol 1,4,5-trisphosphate (IP3) is mediated by activated phosphatidylinositol-specific phospholipase C enzymes.",Metabolism,Phosphoinositide phospholipase C family,NRAS(0.974); HRAS(0.973); KRAS(0.971); NPHS1(0.948); RAP1A(0.948),False
PLCG1,7.081558704376221,0.5615971088409424,0.8095436096191406,0.5722420811653137,7.815855503082275,0.8751007914543152,0.4347060918807983,0.5489723682403564,6.04276180267334,0.1982355117797851,0.8166935443878174,0.9727669954299928,55,4.062984,5.1272407,5,no_known_drug,NOT_FOUND,Tchem,PROTAC_degrader; antibody; small_molecule,"immune dysregulation, autoimmunity, and autoinflammation(0.454); adult T-cell leukemia/lymphoma(0.38)",not_common_essential; mean_geneEffect=0.01,LOEUF=0.504; pLI=0.158,"Mediates the production of the second messenger molecules diacylglycerol (DAG) and inositol 1,4,5-trisphosphate (IP3).",Developmental Biology; Disease; Hemostasis; Immune System; Metabolism; Signal Transduction,"Phosphoinositide phospholipase C family; Phosphatidylinositol-4, 5-bisphosphate phosphodiesterase gamma",LAT(0.999); LCP2(0.999); PDGFRB(0.999); GRB2(0.999); FGFR1(0.999),True
PLCL1,7.574123382568359,0.614096999168396,0.8762516975402832,0.8063609600067139,7.879859447479248,0.8948572874069214,0.890392005443573,0.8141063451766968,6.940476417541504,0.6942410469055176,0.553824245929718,0.6370957493782043,62,9.295195,3.6403377,2,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,allergic rhinitis(0.392); rheumatoid arthritis(0.368); allergic disease(0.364); Crohn disease(0.35); Eczematoid dermatitis(0.338),not_common_essential; mean_geneEffect=0.107,LOEUF=0.663; pLI=0.0001,Involved in an inositol phospholipid-based intracellular signaling cascade.,NOT_FOUND,Phosphoinositide phospholipase C family,GABRG1(0.918); GABRD(0.916); GABRA1(0.913); GABRA5(0.91); GABRE(0.91),False
PLCXD2,5.505807399749756,0.1167201995849609,0.7512062191963196,0.8525525331497192,7.931917190551758,0.9148187041282654,0.7012577652931213,0.701228141784668,7.597776889801025,0.6618305444717407,0.6467781066894531,0.6508305072784424,86,10.430141,1.001185,7,no_known_drug,NOT_FOUND,Tdark,PROTAC_degrader,NOT_FOUND,not_common_essential; mean_geneEffect=-0.137,LOEUF=0.997; pLI=0.0,"Catalyzes the hydrolysis of inositol from phosphatidylinositol (1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol), PI) .",NOT_FOUND,Phosphoinositide phospholipase C domain-containing protein; PI-PLC X domain-containing protein 1/2/3,ARMC6(0.547); NSMAF(0.408); PI15(0.405); SBK1(0.403),False
PLD2,7.159886360168457,0.5308493971824646,0.6354175209999084,0.6831343173980713,7.743584156036377,0.8505989909172058,0.5995577573776245,0.7308696508407593,6.803963661193848,0.3861300349235534,0.4246459007263183,0.4936091005802154,100,10.467431,4.862438,2,no_known_drug,NOT_FOUND,Tchem,PROTAC_degrader; antibody; small_molecule,systemic lupus erythematosus(0.247); colitis(0.085); inflammatory bowel disease(0.074); immunodeficiency 86(0.061),not_common_essential; mean_geneEffect=0.079,LOEUF=0.934; pLI=0.0,Function as phospholipase selective for phosphatidylcholine .,Immune System; Metabolism; Signal Transduction,"Phospholipase D, eukaryotic type; Phospholipase D family",ARF1(0.991); ARF6(0.983); RALA(0.974); PISD(0.971); PLD3(0.965),True
PLD6,6.690644264221191,0.3336355686187744,0.6288143396377563,0.6978759765625,7.642158031463623,0.7692112326622009,1.0635546445846558,0.7857736349105835,6.467165470123291,0.3591717481613159,0.6280308961868286,0.5933201909065247,100,9.477446,2.8395088,0,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,NOT_FOUND,not_common_essential; mean_geneEffect=-0.008,LOEUF=1.922; pLI=0.0,"Presents phospholipase and nuclease activities, depending on the different physiological conditions .",Gene expression (Transcription); Metabolism,Phospholipase D domain-containing protein,MOV10L1(0.842); TDRD9(0.82); PIWIL4(0.815); TDRKH(0.798); PIWIL1(0.791),False
PLEK2,6.822411060333252,0.4068856835365295,0.969804584980011,0.7064124345779419,6.8122148513793945,0.3841567039489746,1.101357340812683,0.9095356464385986,7.248659610748291,0.6698851585388184,0.353844940662384,0.3213852047920227,99,7.1429734,0.3569342,1,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,NOT_FOUND,not_common_essential; mean_geneEffect=-0.033,LOEUF=0.925; pLI=0.0,May help orchestrate cytoskeletal arrangement.,NOT_FOUND,Pleckstrin,MCF2(0.969); CYTH1(0.919); OSBP(0.909); PLCD1(0.902); AKT1(0.871),False
PLEKHA1,5.581264972686768,0.1259099245071411,0.7838457226753235,0.8607482314109802,7.788747787475586,0.8784658312797546,0.8299851417541504,0.7102437019348145,6.039015769958496,0.2028626799583435,0.7315749526023865,0.9608029127120972,86,2.5949104,3.6986873,5,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,Hashimoto thyroiditis(0.317); autoimmune disease(0.316); autoimmune thyroid disease(0.297),not_common_essential; mean_geneEffect=0.219,LOEUF=0.957; pLI=0.0,"Binds specifically to phosphatidylinositol 3,4-diphosphate (PtdIns3,4P2), but not to other phosphoinositides.",Metabolism,Phosphoinositide-Interacting Signal Transduction Regulators,PTPN13(0.971); ARMS2(0.915); CFH(0.848); PLEKHA2(0.738); HTRA1(0.738),False
PLEKHA2,7.513329029083252,0.7312430143356323,0.3573014736175537,0.3685775995254516,7.175460338592529,0.5178702473640442,0.4936727285385132,0.4656000137329101,5.582798004150391,0.1603817343711853,0.8716257810592651,0.9214324951171876,100,3.6104093,6.22165,5,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,B-cell chronic lymphocytic leukemia(0.006),not_common_essential; mean_geneEffect=0.067,LOEUF=0.806; pLI=0.0,"Binds specifically to phosphatidylinositol 3,4-diphosphate (PtdIns3,4P2), but not to other phosphoinositides.",Metabolism,Phosphoinositide-Interacting Signal Transduction Regulators,PTPN13(0.943); UTRN(0.774); PLEKHA1(0.738); PLEK2(0.717); MPDZ(0.622),False
PLEKHA4,7.564542293548584,0.6649612784385681,0.8825985789299011,0.7400608062744141,7.505239963531494,0.7538045048713684,0.902862012386322,0.7659170031547546,7.609549045562744,0.6256788372993469,0.5763778686523438,0.5675994157791138,50,8.945393,3.855797,2,no_known_drug,NOT_FOUND,Tbio,antibody,NOT_FOUND,not_common_essential; mean_geneEffect=0.016,LOEUF=0.899; pLI=0.0,"Binds specifically to phosphatidylinositol 3-phosphate (PtdIns3P), but not to other phosphoinositides.",Metabolism,PH-like domain superfamily,KLHL12(0.815); PLEK(0.735); PLEK2(0.733); EFTUD2(0.593); HSPA1B(0.573),False
PLEKHA5,6.255857467651367,0.4385976195335388,0.7001211643218994,0.5874227285385132,7.961442947387695,0.968676745891571,0.510580837726593,0.6688560247421265,7.048334121704102,0.5958694815635681,0.4634839296340942,0.6405442953109741,53,10.979425,4.287813,4,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,osteoarthritis(0.283),not_common_essential; mean_geneEffect=-0.015,LOEUF=0.369; pLI=1.0,"Predicted to enable phosphatidylinositol phosphate binding activity. Predicted to act upstream of or within reproductive system development. Located in cytosol and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]",Metabolism,PH-like domain superfamily; WW domain superfamily,PDZD11(0.777); PLEK2(0.578); PLEK(0.571); ACTR10(0.555); PLEKHA4(0.531),False
PLEKHA7,6.840808868408203,0.4622036814689636,0.6795021295547485,0.6902986764907837,7.741688251495361,0.8619942665100098,0.7418216466903687,0.7035590410232544,7.088679313659668,0.5519605875015259,0.5611085891723633,0.6861814856529236,60,9.81234,3.6624405,0,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,NOT_FOUND,not_common_essential; mean_geneEffect=0.019,LOEUF=0.727; pLI=0.0,Required for zonula adherens biogenesis and maintenance .,NOT_FOUND,PH-like domain superfamily; WW domain superfamily,CAMSAP3(0.993); CTNND1(0.973); KIFC3(0.961); PDZD11(0.933); TSPAN33(0.911),False
PLEKHA8,7.281155586242676,0.6883095502853394,1.1434752941131592,0.8043264150619507,7.609147548675537,0.7723207473754883,0.8286603093147278,0.7381422519683838,7.309383392333984,0.4716728329658508,0.7326716184616089,0.8299364447593689,60,8.132663,3.5821557,0,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody; small_molecule,autosomal dominant polycystic kidney disease type 1 with tuberous sclerosis(0.043),not_common_essential; mean_geneEffect=0.06,LOEUF=0.758; pLI=0.0,"Mediates the non-vesicular transport of glucosylceramide (GlcCer) from the trans-Golgi network (TGN) to the plasma membrane, playing a pivotal role in the synthesis of complex glycosphingolipids; binding of both phosphatidylinositol 4-phosphate (PIP) and ARF1 are essential for this GlcCer transfer a",Metabolism; Transport of small molecules,Glycolipid transfer protein superfamily; PH-like domain superfamily,ARF1(0.963); CEL(0.891); PI4KB(0.718); PLEK2(0.703); CDKN2A(0.699),False
PLEKHG2,6.320896625518799,0.1966328024864196,0.4967328310012817,0.7308244109153748,7.852401733398437,0.9205207824707032,0.4288476705551147,0.7260690927505493,7.185993671417236,0.4720364809036255,0.7481564283370972,0.6202943325042725,54,10.389247,3.6761692,4,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,NOT_FOUND,not_common_essential; mean_geneEffect=-0.1,LOEUF=0.864; pLI=0.0,May be a transforming oncogene with exchange activity for CDC42 .,Signal Transduction,Dbl homology (DH) domain superfamily; PH-like domain superfamily,CDC42(0.82); GNB1(0.771); RHOA(0.753); GNG2(0.671); FHL1(0.656),False
PLEKHG3,7.405984401702881,0.5533940196037292,1.09596586227417,0.7407790422439575,7.867112636566162,0.9270064830780028,0.5758411884307861,0.7008534669876099,7.735321521759033,0.7267076969146729,0.731478214263916,0.7153065204620361,100,8.324765,3.8106039,0,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,NOT_FOUND,not_common_essential; mean_geneEffect=0.076,LOEUF=0.81; pLI=0.0,Plays a role in controlling cell polarity and cell motility by selectively binding newly polymerized actin and activating RAC1 and CDC42 to enhance local actin polymerization.,Signal Transduction,Dbl homology (DH) domain superfamily; PH-like domain superfamily,CDC42(0.733); RHOG(0.639); RHOQ(0.627); RAC1(0.598); KIAA0355(0.573),False
PLEKHM3,5.693826198577881,0.1345803141593933,0.7024880051612854,0.8578407764434814,7.418224334716797,0.6837909817695618,0.451567530632019,0.5320371389389038,5.577899932861328,0.1686256527900695,0.9285868406295776,0.9648253321647644,62,2.3061697,4.237608,5,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,NOT_FOUND,not_common_essential; mean_geneEffect=0.032,LOEUF=0.662; pLI=0.0,Involved in skeletal muscle differentiation.,NOT_FOUND,Differentially Expressed in FDCP 8 Homolog,GDAP1(0.512); CCNYL1(0.449); C1QBP(0.448); AKT1(0.438); PIANP(0.433),False
PLGRKT,5.695145130157471,0.1259966492652893,0.8742261528968811,0.8676198720932007,4.63631010055542,0.5421109199523926,0.2735037207603454,0.6772451400756836,7.480226993560791,0.6546012163162231,0.3117969036102295,0.3156816959381103,50,11.681165,-0.07663751,7,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,autoimmune thyroid disease(0.325); ulcerative colitis(0.038); immune system disorder(0.031); asthma(0.021),not_common_essential; mean_geneEffect=0.219,LOEUF=1.954; pLI=0.0,Receptor for plasminogen.,NOT_FOUND,Plasminogen receptor (KT),PLG(0.986); PLAT(0.761); ENO1(0.64); H2BW2(0.585); H2BS1(0.585),False
PLIN3,7.0367326736450195,0.8202671408653259,0.6545482277870178,0.5865998268127441,6.675239086151123,0.6376549005508423,0.5433241128921509,0.6086142659187317,7.369370460510254,0.5798812508583069,0.6766149401664734,0.608655571937561,61,9.489436,8.296884,8,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,immune system disorder(0.239),not_common_essential; mean_geneEffect=-0.094,LOEUF=1.214; pLI=0.0,"Structural component of lipid droplets, which is required for the formation and maintenance of lipid storage droplets .",Autophagy; Metabolism; Signal Transduction; Vesicle-mediated transport,Perilipin,IGF2R(0.986); RHOBTB3(0.977); HSPA8(0.967); M6PR(0.872); RAB9A(0.848),False
PLIN4,5.93376350402832,0.1823754906654358,0.8153626322746277,0.8193604946136475,7.983346939086914,0.9667490124702454,0.8906125426292419,0.852543294429779,7.990572929382324,0.9752234816551208,0.8742932081222534,0.8068463206291199,95,9.335791,1.3038101,7,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,NOT_FOUND,not_common_essential; mean_geneEffect=-0.153,LOEUF=1.493; pLI=0.0,May play a role in triacylglycerol packaging into adipocytes.,Gene expression (Transcription),Perilipin,PLIN1(0.98); CIDEC(0.778); LIPE(0.705); ADIPOQ(0.691); CIDEA(0.678),False
PLK2,7.803051948547363,0.8808997273445129,0.6259598731994629,0.7123857736587524,7.634510040283203,0.8134183883666992,0.4896224737167358,0.4964532554149627,7.293097019195557,0.7009124755859375,0.5366920828819275,0.7272917628288269,51,9.919794,6.633927,6,no_known_drug,NOT_FOUND,Tchem,PROTAC_degrader; small_molecule,autoimmune disorder of central nervous system(0.438); acute tonsillitis(0.133),not_common_essential; mean_geneEffect=0.013,LOEUF=0.472; pLI=0.9956,"Tumor suppressor serine/threonine-protein kinase involved in synaptic plasticity, centriole duplication and G1/S phase transition.",Disease; Gene expression (Transcription),Protein kinase-like domain superfamily; POLO box domain superfamily,CENPJ(0.931); ESPL1(0.871); TP53(0.855); NPM1(0.8); ADAM17(0.774),True
PLK3,6.987024784088135,0.5741042494773865,0.7473245859146118,0.6757223606109619,7.558607578277588,0.7876461148262024,0.8948196172714233,0.8057383894920349,5.717397689819336,0.2003858089447021,0.8505035042762756,0.9928314685821532,80,3.6573095,4.381399,5,no_known_drug,NOT_FOUND,Tchem,PROTAC_degrader; small_molecule,multiple sclerosis(0.274),not_common_essential; mean_geneEffect=-0.038,LOEUF=0.767; pLI=0.0,"Serine/threonine-protein kinase involved in cell cycle regulation, response to stress and Golgi disassembly.",Cell Cycle; Gene expression (Transcription),Protein kinase-like domain superfamily; POLO box domain superfamily,CDC25C(0.965); TP53(0.924); RAF1(0.905); CD209(0.9); CLEC4M(0.9),True
PLLP,7.61850643157959,0.6538635492324829,0.418144941329956,0.3755128383636474,7.469420909881592,0.6854681372642517,1.042553186416626,0.7926519513130188,7.85385274887085,0.8573085069656372,0.62686687707901,0.706004798412323,52,8.23942,6.3058786,6,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,NOT_FOUND,not_common_essential; mean_geneEffect=0.022,LOEUF=1.4; pLI=0.0,Main component of the myelin sheath that plays an important role in myelin membrane biogenesis and myelination .,NOT_FOUND,Myelin and lymphocyte (MAL) protein; MARVEL domain-containing and chemokine-like factor proteins,MYADM(0.915); CKLF(0.845); PLP1(0.705); OPALIN(0.698); MALL(0.684),False
PLOD1,5.941422462463379,0.3284300565719604,0.6457098126411438,0.6995658874511719,7.520187377929688,0.7851272821426392,0.4723438024520874,0.494999349117279,7.6565680503845215,0.6899369955062866,0.3426257371902466,0.4304761886596679,43,12.949235,4.5206375,4,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,NOT_FOUND,not_common_essential; mean_geneEffect=-0.026,LOEUF=0.939; pLI=0.0,"Part of a complex composed of PLOD1, P3H3 and P3H4 that catalyzes hydroxylation of lysine residues in collagen alpha chains and is required for normal assembly and cross-linkling of collagen fibrils .",Extracellular matrix organization,Collagen-modifying Glycosyltransferase 25,PLOD2(0.977); COLGALT1(0.965); PLOD3(0.965); COLGALT2(0.929); P4HA2(0.908),False
PLPBP,4.94100284576416,0.0787025690078735,0.740085780620575,0.8766285181045532,7.864292144775391,0.867415726184845,1.029036521911621,0.8691476583480835,7.713625907897949,0.7067161798477173,0.4142546653747558,0.3459378182888031,100,11.230879,1.6452035,7,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,NOT_FOUND,not_common_essential; mean_geneEffect=0.044,LOEUF=1.05; pLI=0.0,"Pyridoxal 5'-phosphate (PLP)-binding protein, which may be involved in intracellular homeostatic regulation of pyridoxal 5'-phosphate (PLP), the active form of vitamin B6.",NOT_FOUND,Pyridoxal phosphate homeostasis protein,PDXK(0.862); LACC1(0.829); PNPO(0.817); ERLIN2(0.773); AADAT(0.699),False
PLPP6,7.397347450256348,0.5814036130905151,0.5916575193405151,0.4724679589271545,3.5873260498046875,0.593133807182312,0.518476665019989,0.4940887093544006,7.122623443603516,0.4538853764533996,0.6980796456336975,0.8824303150177002,61,9.725149,9.990828,8,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,NOT_FOUND,not_common_essential; mean_geneEffect=0.115,LOEUF=1.766; pLI=0.0,"Magnesium-independent polyisoprenoid diphosphatase that catalyzes the sequential dephosphorylation of presqualene, farnesyl, geranyl and geranylgeranyl diphosphates .",Metabolism,Phosphatidic acid phosphatase type 2/haloperoxidase superfamily,PLPP1(0.941); EPHX2(0.814); PIGC(0.557); PLPP5(0.545); GPR182(0.513),False
