perturbation,line,EN_global,argmin_depth,oracle_rstar,D_1,D_final,D_min,path_length,direct_displacement,indirectness,nonlin_correction,progression_dip,nonmonotonicity,recovery,effect_size,n_de,n_cells,prog_L0,prog_L1,prog_L2,prog_L3,prog_L4,prog_L5,prog_L6,prog_L7,prog_L8,late_cell_cycle,late_dna_damage,late_translation,late_stress,late_apoptosis,late_interferon,late_mitochondrial,slope_cell_cycle,slope_dna_damage,slope_translation,slope_stress,slope_apoptosis,slope_interferon,slope_mitochondrial
PHB2,k562,3.6838,3.0,3.0,0.65315,0.70942,0.5803,76.98242,13.22786,5.8197,0.71357,0.2038,5,0.7962,8.6043,720,327,0.1801,0.2864,0.3502,0.3454,0.2986,0.2923,0.2597,0.2038,1.0,0.02942,-0.00857,0.01076,-0.00217,0.03213,-0.05471,-0.1324,0.002014,-0.00391,0.00468,0.002557,0.001747,-0.010881,-0.013365
PIK3C3,k562,5.8714,7.0,7.0,0.99767,0.99275,0.96358,79.0463,12.56206,6.2925,1.09036,-0.1188,3,1.1188,1.6054,25,108,-0.2049,-0.0904,-0.082,-0.0858,-0.0992,-0.1188,-0.108,-0.0667,1.0,0.03927,0.05644,0.32742,0.10175,0.02978,-0.04592,-0.02048,0.007,0.00782,0.049532,0.014365,0.003019,-0.011504,-0.001816
PIK3R4,k562,6.9171,4.0,4.0,0.96019,1.00068,0.9204,77.99206,12.52232,6.2282,1.01246,-0.0594,3,1.0594,1.9638,59,75,-0.0693,-0.0125,0.0464,0.045,0.0399,0.0434,0.0604,-0.0594,1.0,-0.05231,-0.08749,0.24019,0.01507,-0.04098,-0.07784,-0.09422,-0.007039,-0.013426,0.032778,0.001518,-0.006149,-0.015707,-0.011812
PKMYT1,k562,6.6529,7.0,7.0,0.97717,1.00141,0.93111,75.85596,12.30164,6.1663,1.14589,-0.1459,2,1.1459,1.9003,51,87,-0.2069,-0.1459,-0.1141,-0.0938,-0.0867,-0.0817,-0.0919,-0.1308,1.0,0.00661,-0.07619,0.24196,0.03628,-0.02286,-0.10626,-0.10545,0.00078,-0.012337,0.034408,0.004055,-0.004906,-0.020123,-0.014936
PMF1,k562,3.7997,1.0,1.0,0.72622,0.92094,0.72622,79.34936,12.68045,6.2576,0.88264,0.0282,2,0.9718,2.1454,100,255,0.0736,0.1174,0.1187,0.1211,0.1218,0.1324,0.1152,0.0282,1.0,0.07013,-0.05217,0.01941,-0.06029,0.02784,-0.08944,-0.06634,0.010805,-0.008023,0.002301,-0.010282,0.003514,-0.016946,-0.009709
PMPCA,k562,2.3817,2.0,2.0,0.7655,0.79484,0.73784,92.79311,13.08371,7.0923,0.66784,0.2014,4,0.7986,3.4842,248,114,0.1272,0.3322,0.3114,0.2504,0.2267,0.233,0.2014,0.2042,1.0,0.08671,-0.00722,0.21181,0.04102,0.07862,-0.01228,0.10205,0.009469,-0.004582,0.034851,0.009314,0.008169,-0.00722,0.012374
PMPCB,k562,2.2817,2.0,2.0,0.69789,0.87374,0.67169,86.14713,12.56161,6.858,0.77621,0.1178,4,0.8822,4.4314,329,471,0.0802,0.2238,0.2422,0.1515,0.1364,0.1334,0.1178,0.1735,1.0,0.09283,-0.02944,0.13597,-0.00092,0.10175,-0.01884,0.0632,0.010248,-0.007816,0.023704,0.001894,0.010787,-0.009209,0.008145
PNKP,k562,6.4071,8.0,7.0,1.02116,0.98848,0.98848,81.57259,11.41828,7.144,1.16542,-0.1751,4,1.1751,1.2256,1,176,-0.1486,-0.1654,-0.127,-0.119,-0.1161,-0.1225,-0.1386,-0.1751,1.0,0.00693,-0.03558,0.1209,0.02612,0.03519,-0.0625,-0.04727,0.000762,-0.006641,0.016117,0.002302,0.00358,-0.012701,-0.00614
PNN,k562,6.1674,6.0,6.0,0.92494,0.95234,0.90058,84.41609,12.74207,6.625,1.02475,-0.0542,3,1.0542,3.9105,340,65,-0.0795,-0.0247,-0.0289,-0.0163,-0.0038,-0.0137,0.0095,-0.0542,1.0,-0.15631,-0.12646,0.10749,-0.0175,0.0095,-0.05755,-0.06071,-0.017875,-0.017744,0.014962,-0.005236,0.000336,-0.013772,-0.007443
PNPT1,k562,4.1617,5.0,3.0,0.84086,0.9126,0.65418,82.91661,12.76807,6.4941,0.90127,0.0822,2,0.9178,4.2825,167,112,-0.106,0.0987,0.0866,0.1151,0.1167,0.1276,0.1291,0.0822,1.0,0.07357,-0.06533,0.33583,0.1255,0.05136,0.04721,-0.00956,0.008017,-0.011006,0.052447,0.016021,0.003549,0.000351,-0.002038
POLD1,k562,4.9598,6.0,6.0,0.69536,0.78061,0.61674,83.25025,12.93728,6.4349,0.64506,0.2098,1,0.7902,3.5525,281,197,0.1841,0.3549,0.411,0.416,0.421,0.422,0.4285,0.2098,1.0,-0.01918,-0.03727,0.08067,0.01775,0.04002,-0.0338,0.09186,-0.002141,-0.006344,0.0111,0.001994,0.005303,-0.008736,0.013701
POLD2,k562,4.0093,6.0,6.0,0.80642,0.84361,0.71254,79.14798,13.69492,5.7794,0.83681,0.125,3,0.875,3.3573,282,70,0.1059,0.1632,0.3054,0.3094,0.3097,0.3073,0.303,0.125,1.0,0.02095,-0.07018,0.09978,-0.03697,0.04522,-0.04498,0.03622,0.003629,-0.011156,0.013826,-0.00608,0.004784,-0.009879,0.006255
POLD3,k562,3.2285,6.0,6.0,0.85136,0.86579,0.71373,78.25018,13.33816,5.8666,0.79189,0.1293,2,0.8707,3.6218,300,65,0.1522,0.2081,0.3524,0.3543,0.359,0.3618,0.356,0.1293,1.0,0.03942,-0.0619,0.13616,0.00156,0.03477,-0.03698,0.04398,0.007338,-0.009577,0.018846,-0.000831,0.003697,-0.009713,0.007531
POLE,k562,4.9966,6.0,4.0,0.66872,0.85872,0.53476,92.46184,12.81355,7.2159,0.64806,0.1419,5,0.8581,3.8558,333,154,0.1691,0.3519,0.3559,0.3491,0.3461,0.3438,0.3361,0.1419,1.0,0.03752,-0.07135,0.34923,-0.02902,0.00692,-0.04078,0.0577,0.006186,-0.011443,0.05223,-0.004969,1e-05,-0.009631,0.008704
POLR1A,k562,5.3035,2.0,2.0,0.82726,0.85354,0.81757,63.84766,13.43394,4.7527,0.77464,0.1452,3,0.8548,3.9572,313,115,0.0654,0.2254,0.2009,0.1702,0.1788,0.1452,0.1495,0.1797,1.0,-0.0072,-0.061,-0.03557,-0.03063,-0.06617,-0.10914,-0.02713,0.002188,-0.007936,-0.008525,-0.007486,-0.010891,-0.019418,-0.005153
POLR1B,k562,5.6079,4.0,4.0,0.90164,0.87734,0.83504,81.39426,12.76209,6.3778,0.84587,0.1182,3,0.8818,5.166,472,174,0.0164,0.1541,0.165,0.1709,0.1668,0.1498,0.1182,0.1522,1.0,0.0008,-0.05386,0.06379,-0.06972,0.00959,-0.09521,-0.00235,-1.4e-05,-0.008393,0.002866,-0.012562,-0.000493,-0.01872,8.5e-05
POLR1E,k562,5.7138,8.0,8.0,0.90814,0.85327,0.85327,69.05015,12.18248,5.668,0.80124,0.1219,4,0.8781,2.5037,127,202,0.1154,0.1988,0.1623,0.1314,0.1273,0.1219,0.1228,0.1397,1.0,0.02594,-0.02248,0.14505,0.01594,-0.02641,-0.04563,0.04643,0.005371,-0.003284,0.019731,-0.0,-0.005098,-0.01089,0.006036
POLR2G,k562,4.4678,4.0,2.0,0.65405,0.7096,0.5371,106.21975,15.24858,6.9659,0.66658,0.1791,3,0.8209,6.5485,636,131,0.1185,0.3334,0.3946,0.4042,0.4061,0.4051,0.3919,0.1791,1.0,0.08045,0.01942,0.17244,-0.02937,0.03388,-0.00174,0.09933,0.013602,0.002974,0.019189,-0.007538,0.003532,-0.002919,0.015912
POLR2H,k562,4.7604,2.0,2.0,0.70635,0.72953,0.60196,111.31505,16.11527,6.9074,0.64523,0.193,4,0.807,6.825,684,92,0.1591,0.3548,0.4005,0.3892,0.3893,0.3766,0.3714,0.193,1.0,0.11861,0.0059,0.09706,-0.09879,0.00522,0.03744,0.12148,0.018062,0.000894,0.013008,-0.017678,-0.001449,0.0021,0.019817
POLR3B,k562,4.557,4.0,4.0,1.04154,0.91118,0.90074,95.62794,11.91659,8.0248,0.93103,0.069,4,0.931,2.4821,148,109,0.1338,0.069,0.1148,0.1288,0.194,0.189,0.1607,0.1186,1.0,-0.09828,-0.17547,0.22693,-0.06822,-0.04033,-0.09179,0.03992,-0.014803,-0.028143,0.034027,-0.01029,-0.007473,-0.017472,0.00658
POLR3E,k562,6.0375,8.0,8.0,1.03014,0.98285,0.98285,94.90443,11.80468,8.0396,1.04511,-0.1675,3,1.1675,1.7649,51,192,-0.0696,-0.0451,-0.1522,-0.1675,-0.1583,-0.1456,-0.1564,-0.0638,1.0,0.03362,-0.11885,0.51027,-0.04769,0.00346,-0.05447,-0.04957,0.004732,-0.01671,0.070604,-0.007618,-0.000138,-0.011754,-0.006598
POLR3H,k562,6.064,2.0,2.0,1.0136,0.99766,0.99113,74.88365,11.94569,6.2687,1.06787,-0.1275,3,1.1275,1.7456,34,88,-0.0989,-0.0679,-0.0837,-0.1275,-0.0797,-0.0798,-0.0821,-0.0497,1.0,-0.04764,-0.13661,0.23956,0.02448,0.00271,-0.09532,-0.11434,-0.008318,-0.021872,0.035917,0.002856,-0.002021,-0.018926,-0.014858
POLR3K,k562,5.6091,1.0,1.0,0.96327,1.00514,0.96327,91.10547,12.32208,7.3937,0.99204,0.008,3,0.992,2.0626,65,107,-0.089,0.008,0.0189,0.0092,0.051,0.05,0.0413,0.052,1.0,0.10793,-0.03532,0.20548,0.03989,0.0068,-0.04152,0.28254,0.015921,-0.006575,0.031848,0.005998,-0.000268,-0.010224,0.043549
POP1,k562,5.6317,6.0,4.0,0.88302,0.88839,0.80877,75.26961,12.60065,5.9735,1.03369,-0.0337,3,1.0337,3.3963,257,82,-0.0483,-0.0337,0.0205,0.0305,0.0276,0.0172,0.0086,0.0421,1.0,-0.01555,-0.05607,0.11269,-0.00884,-0.0203,-0.1185,0.01576,-0.000801,-0.008208,0.014646,-0.002856,-0.004411,-0.021553,0.003182
POP5,k562,6.2414,6.0,6.0,0.84328,0.93131,0.82959,75.04263,12.63547,5.939,1.05465,-0.0613,3,1.0613,3.8796,330,50,-0.1049,-0.0546,-0.0407,-0.0373,-0.0381,-0.0392,-0.0613,-0.0362,1.0,0.05528,-0.02457,0.10994,0.032,0.01371,-0.07053,0.01095,0.010333,-0.003728,0.01302,0.002937,0.000446,-0.015313,0.000513
POP7,k562,5.7696,6.0,6.0,0.93199,0.93775,0.90661,78.6384,12.76821,6.1589,0.84872,0.0826,5,0.9174,1.4213,20,209,0.0673,0.1513,0.1682,0.1601,0.1552,0.15,0.1289,0.0826,1.0,0.07359,-0.04448,0.14181,-0.00068,0.03579,-0.08443,0.02085,0.011281,-0.007238,0.017376,-0.002698,0.003451,-0.016917,0.003257
PPA2,k562,5.7081,6.0,6.0,1.01196,0.99475,0.97491,85.84574,12.17006,7.0538,1.08676,-0.1691,4,1.1691,2.0864,78,61,-0.1715,-0.0868,-0.1378,-0.167,-0.1691,-0.122,-0.1032,-0.1222,1.0,0.0187,0.03,0.49152,0.07288,0.04401,-0.03552,-0.10218,0.00077,0.002287,0.073231,0.010504,0.004483,-0.010521,-0.014304
PPAN,k562,4.7025,2.0,2.0,0.74526,0.81228,0.70453,67.26239,12.84428,5.2368,0.81925,0.1638,4,0.8362,3.7779,294,87,0.0877,0.1808,0.1989,0.1919,0.1828,0.1653,0.1638,0.1709,1.0,0.00202,-0.02531,0.18194,-0.00595,-0.02254,-0.05562,0.00458,0.001609,-0.003888,0.025521,-0.003115,-0.00471,-0.012535,0.000392
PPARGC1B,k562,6.4377,8.0,7.0,1.07769,0.97626,0.97626,76.02526,12.26439,6.1989,1.19602,-0.2588,4,1.2588,1.7257,33,129,-0.2081,-0.196,-0.2365,-0.2505,-0.2572,-0.2588,-0.2394,-0.1478,1.0,0.07314,0.0899,0.30168,0.1093,0.02693,-0.02447,-0.01893,0.011864,0.01272,0.042448,0.013665,0.001746,-0.008253,-0.002886
PPIA,k562,6.7567,8.0,8.0,1.05654,1.00056,1.00056,71.54735,11.99518,5.9647,1.12332,-0.1233,1,1.1233,1.3789,9,147,-0.2567,-0.1233,-0.1173,-0.1175,-0.1139,-0.1069,-0.1,-0.0277,1.0,0.08196,0.03192,0.32994,0.10146,0.02839,-0.069,-0.0634,0.011335,0.003116,0.049114,0.013602,0.002362,-0.014736,-0.008893
PPIH,k562,4.0609,1.0,1.0,0.86775,0.96407,0.86775,74.76807,12.88152,5.8043,0.98316,-0.0728,3,1.0728,2.5218,150,105,-0.0037,0.0168,-0.0321,-0.0172,-0.0408,-0.0357,-0.0232,-0.0728,1.0,0.09397,-0.07344,0.08312,-0.0694,0.03424,-0.09176,-0.04922,0.016251,-0.01052,0.012669,-0.011304,0.004851,-0.017166,-0.007653
PPIL2,k562,5.7359,8.0,8.0,1.02475,0.98362,0.98362,79.93945,12.1764,6.5651,0.85328,0.0854,3,0.9146,1.8325,45,106,0.0604,0.1467,0.137,0.14,0.1522,0.1317,0.1526,0.0854,1.0,0.01555,-0.09409,0.22141,-0.12412,0.0626,-0.06537,0.00358,0.004773,-0.013559,0.030589,-0.017378,0.009317,-0.012531,0.001309
PPME1,k562,6.1751,4.0,4.0,0.93231,1.00299,0.91079,69.49591,12.31308,5.6441,1.1927,-0.1927,2,1.1927,1.3697,3,208,-0.1772,-0.1927,-0.1616,-0.1428,-0.1348,-0.1269,-0.1131,-0.191,1.0,0.06783,0.03491,0.25163,0.02682,0.00341,-0.06753,-0.05918,0.008932,0.003365,0.037936,0.002979,-0.001296,-0.014454,-0.00848
PPP1R2,k562,6.6755,8.0,8.0,1.05331,0.98313,0.98313,70.02447,12.62037,5.5485,1.14658,-0.1466,3,1.1466,2.0885,69,72,-0.0721,-0.1466,-0.0664,-0.0719,-0.06,-0.0158,-0.0353,0.0164,1.0,-0.04462,-0.12356,0.25743,0.00355,-0.03562,-0.08307,-0.14261,-0.00756,-0.018563,0.03803,-0.000287,-0.007145,-0.017407,-0.020442
PPP2CA,k562,6.1903,7.0,7.0,1.00155,1.00857,0.94566,76.76845,12.85371,5.9725,1.18827,-0.224,2,1.224,1.7518,57,137,-0.2647,-0.1883,-0.224,-0.2202,-0.2112,-0.2126,-0.198,-0.1474,1.0,-0.04394,-0.09362,0.00376,0.00847,-0.01709,-0.06372,-0.03946,-0.005811,-0.014537,-0.001617,0.000258,-0.004155,-0.013671,-0.005961
PPP4C,k562,5.9059,4.0,4.0,0.91425,0.98053,0.85537,97.29857,11.69538,8.3194,0.98742,0.0126,3,0.9874,1.9351,68,164,0.0513,0.0126,0.042,0.0464,0.0493,0.0433,0.0378,0.0723,1.0,0.11427,-0.07007,0.48715,0.03593,0.05448,-0.03286,-0.00958,0.015621,-0.011071,0.068,0.004159,0.007192,-0.008536,-0.000767
PPP4R2,k562,3.789,1.0,1.0,0.88551,0.9951,0.88551,91.72551,13.21529,6.9409,0.97579,-0.0931,4,1.0931,1.834,57,162,-0.2077,0.0242,0.1038,-0.004,-0.0686,-0.0758,-0.0931,-0.0447,1.0,-0.00561,-0.06764,0.04787,-0.0947,-0.01676,-0.02594,0.05506,0.001428,-0.010965,0.009996,-0.010598,-0.00395,-0.008834,0.012323
PPP6C,k562,4.9438,1.0,1.0,0.95358,1.00378,0.95358,73.42346,12.22553,6.0057,0.9211,0.0654,4,0.9346,1.8049,46,99,0.0742,0.0789,0.102,0.1015,0.0853,0.0781,0.0654,0.0909,1.0,0.10477,0.00406,0.09809,0.03628,0.02848,-0.0866,-0.03031,0.015372,-0.000668,0.01406,0.00489,0.002335,-0.016755,-0.004178
PPRC1,k562,5.6383,6.0,6.0,0.94729,0.89596,0.72972,86.61404,10.3728,8.3501,1.0349,-0.0349,1,1.0349,3.9362,210,112,-0.1621,-0.0349,0.0559,0.0887,0.0915,0.1073,0.1473,0.0322,1.0,-0.03213,-0.06299,-0.21746,-0.08903,-0.03988,-0.09108,-0.01937,-0.002379,-0.006913,-0.032173,-0.013604,-0.006258,-0.016641,-0.000729
PRELID1,k562,4.0569,4.0,4.0,0.87466,0.83316,0.79994,81.56894,13.06424,6.2437,0.77411,0.1581,3,0.8419,2.191,94,126,0.1711,0.2259,0.3013,0.3495,0.3559,0.347,0.3206,0.1581,1.0,0.0072,-0.04253,-0.03855,0.03103,0.02335,-0.06897,-0.0442,0.001504,-0.006866,-0.004192,0.005518,0.001395,-0.013234,-0.004627
PRELID3B,k562,2.5566,3.0,3.0,0.6718,0.82175,0.61982,81.67324,12.96015,6.3019,0.66776,0.2158,4,0.7842,4.0833,313,235,0.1018,0.3322,0.3665,0.2726,0.2427,0.2308,0.2158,0.2479,1.0,0.05873,-0.02151,0.11361,-0.00592,0.0886,-0.00529,-0.08552,0.005779,-0.007376,0.020886,0.000451,0.008664,-0.007338,-0.011945
PRIM1,k562,4.9884,6.0,6.0,0.6547,0.79184,0.5876,84.91735,13.57198,6.2568,0.60901,0.1747,2,0.8253,4.0561,339,151,0.2077,0.391,0.4431,0.4489,0.4517,0.4511,0.4605,0.1747,1.0,0.02255,-0.04015,0.20181,0.03227,0.01827,-0.04044,0.12259,0.005274,-0.006295,0.027563,0.004143,0.002178,-0.009672,0.01859
PRKRA,k562,3.8238,4.0,4.0,0.88968,1.00135,0.83313,67.69295,11.2343,6.0256,1.15093,-0.1509,2,1.1509,2.334,104,68,-0.2425,-0.1509,-0.1418,-0.1378,-0.1388,-0.1376,-0.1295,-0.1482,1.0,0.03135,-0.00555,0.10755,0.03781,0.01184,-0.07194,0.00359,0.005858,-0.001168,0.014678,0.00404,0.000301,-0.014857,0.001061
PRMT1,k562,6.9584,6.0,6.0,1.02644,0.9874,0.9785,75.47757,12.62295,5.9794,1.14222,-0.1567,2,1.1567,3.0922,253,48,-0.0734,-0.1422,-0.1567,-0.1334,-0.1044,-0.0763,-0.0167,0.0118,1.0,-0.09616,-0.16012,0.24374,-0.00555,-0.03088,-0.1161,-0.16005,-0.012977,-0.023914,0.033485,-0.001385,-0.005791,-0.022894,-0.02058
PRORP,k562,4.967,1.0,1.0,0.9669,0.97548,0.9669,77.54568,12.69249,6.1096,1.06939,-0.0829,3,1.0829,2.9315,220,40,-0.1211,-0.0694,-0.0379,-0.0742,-0.0812,-0.0777,-0.0777,-0.0829,1.0,0.06029,-0.05793,0.26748,0.09264,0.0349,-0.04436,-0.03442,0.006601,-0.00962,0.041666,0.013009,0.00264,-0.010974,-0.00331
PRPF18,k562,4.1566,3.0,3.0,0.70436,0.82663,0.43321,99.56341,13.55925,7.3428,0.7215,0.1942,3,0.8058,3.8632,369,256,0.0937,0.2785,0.4878,0.4984,0.4771,0.479,0.4689,0.1942,1.0,0.02133,-0.05875,0.20387,-0.01426,-0.01869,-0.01306,-0.04247,0.003722,-0.009249,0.029358,-0.00231,-0.003933,-0.005953,-0.005482
PRPF19,k562,5.9402,6.0,5.0,0.73768,0.84221,0.72189,100.29155,13.14234,7.6312,0.73663,0.1334,4,0.8666,4.2341,388,98,0.0562,0.2634,0.1693,0.1404,0.2313,0.241,0.2395,0.1334,1.0,0.00958,-0.13243,0.09742,-0.00383,0.05956,0.01564,-0.19433,0.001495,-0.020492,0.015645,-0.001507,0.007716,-0.00256,-0.028784
PRPF4,k562,4.2719,2.0,2.0,0.64607,0.75761,0.46207,85.85484,13.22149,6.4936,0.68661,0.2669,4,0.7331,5.1608,477,101,0.1657,0.3134,0.4975,0.4934,0.4582,0.4219,0.4252,0.2669,1.0,0.02445,-0.10457,0.04636,-0.136,-0.00406,0.00286,-0.00066,0.004169,-0.016769,0.008281,-0.022043,-0.001643,-0.003004,0.000933
PRPF4B,k562,5.4391,6.0,6.0,0.96896,0.9481,0.90743,90.35466,12.21053,7.3997,0.85868,0.1131,2,0.8869,2.4692,134,160,0.0804,0.1413,0.1131,0.1136,0.1735,0.2024,0.2403,0.1553,1.0,-0.01954,-0.13164,0.36901,-0.07285,0.0762,-0.0867,-0.03127,-0.003628,-0.021183,0.050442,-0.011793,0.009568,-0.016397,-0.003625
PSMB2,k562,4.7637,5.0,5.0,0.70051,0.81671,0.62526,84.90201,14.04777,6.0438,0.50403,0.2872,2,0.7128,4.3937,424,46,0.2975,0.496,0.5175,0.5226,0.5239,0.5527,0.5335,0.2872,1.0,0.06285,-0.05215,-0.05197,-0.16526,-0.01679,-0.14029,0.04151,0.011921,-0.006992,-0.01045,-0.025802,-0.00306,-0.025098,0.007146
PSMD13,k562,4.9363,4.0,2.0,0.70661,0.8504,0.5435,84.65048,14.35325,5.8977,0.58363,0.1187,2,0.8813,4.5559,394,96,0.1356,0.4164,0.4477,0.4413,0.4433,0.4445,0.4445,0.1187,1.0,0.02623,-0.01223,0.20371,-0.06385,0.01331,-0.05448,0.10343,0.005555,-0.001925,0.028571,-0.01226,0.000849,-0.013538,0.015127
PSMD9,k562,6.6648,7.0,7.0,1.01577,0.99946,0.9908,77.03146,11.88803,6.4798,1.08299,-0.1577,4,1.1577,1.7347,36,85,-0.1876,-0.083,-0.0879,-0.1098,-0.1277,-0.1577,-0.1566,-0.0848,1.0,0.04831,-0.01481,0.34552,0.05898,0.01923,-0.0987,-0.08135,0.006913,-0.003385,0.0496,0.007574,0.001824,-0.019048,-0.011616
PSME2,k562,6.916,6.0,6.0,1.03216,1.00326,0.95543,75.06302,12.51339,5.9986,1.05737,-0.0988,5,1.0988,1.3806,5,149,-0.1224,-0.0574,-0.0743,-0.0801,-0.0815,-0.0817,-0.0988,-0.0588,1.0,0.04289,0.07009,0.37249,0.13861,0.03054,-0.02438,0.00437,0.003785,0.008339,0.055477,0.018814,0.003361,-0.008015,0.001254
PSMG3,k562,4.8139,5.0,5.0,0.90153,0.98591,0.83224,72.95236,12.63432,5.7741,1.02126,-0.095,5,1.095,1.2428,16,324,-0.0927,-0.0213,-0.0438,-0.059,-0.0173,-0.0321,-0.0519,-0.095,1.0,0.0311,-0.09151,0.15177,-0.00653,-0.006,-0.11527,-0.04483,0.004375,-0.01409,0.01944,-0.003467,-0.003387,-0.022291,-0.004737
PTK2,k562,6.6133,6.0,6.0,0.92702,1.0053,0.89918,74.6955,12.79505,5.8378,1.14888,-0.176,3,1.176,1.6175,23,131,-0.1577,-0.1489,-0.1493,-0.1517,-0.1477,-0.142,-0.176,-0.1393,1.0,-0.00679,-0.00902,0.25974,0.0304,-0.04546,-0.05854,-0.09253,-0.000922,-0.002174,0.039415,0.003956,-0.007851,-0.013907,-0.011836
PTMA,k562,2.5132,1.0,1.0,0.95886,0.982,0.95886,69.81969,12.12235,5.7596,0.95075,-0.0112,4,1.0112,3.0081,25,145,-0.0168,0.0492,0.014,0.0173,0.0129,0.0147,0.0131,-0.0112,1.0,-0.02482,-0.05144,0.05989,-0.01241,0.00134,-0.11909,-0.0306,-0.00409,-0.009035,0.007143,-0.002406,-0.001168,-0.02147,-0.003339
PTPMT1,k562,5.6528,6.0,6.0,1.03769,0.98897,0.95733,78.24165,11.93312,6.5567,1.06267,-0.0627,2,1.0627,1.3732,12,178,-0.1553,-0.0627,-0.0514,-0.0062,-0.0036,-0.0062,-0.0043,-0.0162,1.0,0.13488,0.06294,0.36333,0.07259,0.00932,-0.006,0.04816,0.01907,0.007394,0.053496,0.008706,3e-05,-0.005555,0.008594
PTPN23,k562,6.2941,8.0,8.0,1.04875,1.00302,1.00302,81.90356,12.3304,6.6424,0.89243,0.1076,2,0.8924,1.4235,15,132,0.1042,0.1076,0.127,0.1489,0.1627,0.1396,0.1304,0.144,1.0,-0.06543,-0.14422,0.12812,-0.07262,0.01405,-0.05275,-0.06875,-0.006698,-0.020663,0.017411,-0.009267,0.002357,-0.012146,-0.009099
PXN,k562,5.4476,7.0,7.0,1.00426,0.9944,0.96125,71.59505,11.79921,6.0678,0.95022,0.0498,3,0.9502,1.8342,15,159,-0.0881,0.0498,0.0674,0.0612,0.0707,0.069,0.0675,0.0866,1.0,-0.0018,-0.0957,0.1229,0.01824,-0.03495,-0.10155,-0.10618,0.002749,-0.014132,0.016084,0.000731,-0.006556,-0.018273,-0.015283
QARS,k562,4.6884,4.0,4.0,0.66951,0.76437,0.56042,67.9632,12.75238,5.3295,0.65594,0.2785,2,0.7215,5.3651,419,376,0.2526,0.3441,0.3823,0.388,0.4241,0.4263,0.4163,0.2785,1.0,-0.00418,-0.02979,-0.15063,-0.0257,0.02171,-0.0586,0.0143,0.000407,-0.004842,-0.022753,-0.003841,0.002192,-0.011229,0.001543
QRSL1,k562,3.8134,8.0,8.0,0.98825,0.97883,0.97883,81.49513,11.54583,7.0584,1.08316,-0.1256,3,1.1256,1.5857,22,120,-0.1403,-0.0832,-0.0767,-0.0729,-0.0755,-0.0887,-0.0865,-0.1256,1.0,0.05227,0.00955,0.32926,0.08286,0.06592,-0.03927,-0.05627,0.007961,-4.8e-05,0.049573,0.011169,0.008379,-0.009843,-0.007491
RAB4A,k562,6.4024,6.0,6.0,0.96068,0.99566,0.95118,81.06955,11.01199,7.3619,1.05097,-0.0846,3,1.0846,1.1064,6,274,-0.0804,-0.051,-0.0677,-0.0846,-0.0836,-0.0737,-0.0776,-0.0116,1.0,0.02194,-0.0588,0.33023,0.03589,0.01245,-0.00382,0.00627,0.000966,-0.010923,0.045587,0.005287,-0.000154,-0.005769,0.001568
RAB6A,k562,4.3192,8.0,8.0,1.02934,0.99238,0.99238,74.75951,11.3034,6.6139,1.17641,-0.1764,3,1.1764,2.2726,94,56,-0.0956,-0.1764,-0.1525,-0.1742,-0.1616,-0.1314,-0.0998,-0.1225,1.0,-0.07359,-0.14009,0.18424,-0.02929,-0.04825,-0.09284,-0.12765,-0.010529,-0.021485,0.025863,-0.005976,-0.008327,-0.017915,-0.017869
RABGGTB,k562,6.0094,1.0,1.0,0.97015,0.99249,0.97015,102.44276,12.77874,8.0167,0.95065,0.0396,4,0.9604,1.4379,11,152,0.083,0.0493,0.0431,0.0396,0.0876,0.1656,0.2556,0.1202,1.0,-0.13362,-0.19181,0.436,-0.0217,0.03237,-0.02926,-0.05017,-0.017744,-0.027682,0.061047,-0.003844,0.002873,-0.009649,-0.005576
RAC3,k562,6.4897,5.0,4.0,1.03005,0.9963,0.91551,87.04556,12.74094,6.832,0.71115,0.0798,4,0.9202,1.4146,16,211,-0.0049,0.2888,0.219,0.2024,0.2015,0.2367,0.2473,0.0798,1.0,-0.00695,-0.1145,0.34426,0.12563,0.0064,-0.08606,-0.05266,-0.000787,-0.016816,0.04738,0.017416,-0.000351,-0.018316,-0.007094
RAD17,k562,6.5898,7.0,7.0,1.00813,0.99973,0.96874,73.2038,12.37685,5.9146,1.11888,-0.1359,4,1.1359,1.4983,16,121,-0.0504,-0.1189,-0.1308,-0.1359,-0.1258,-0.1136,-0.1154,-0.0759,1.0,-0.03603,-0.07456,0.19878,-0.01651,-0.00925,-0.03748,-0.05057,-0.00529,-0.011887,0.031438,-0.003676,-0.002792,-0.010778,-0.005606
RAD51,k562,5.3114,4.0,2.0,0.88476,0.84787,0.77915,76.59934,12.98159,5.9006,0.93317,0.0237,3,0.9763,2.226,115,227,0.063,0.0668,0.246,0.253,0.2562,0.2556,0.2535,0.0237,1.0,0.02004,-0.02997,0.10907,0.01057,0.04369,-0.03833,0.05394,0.004544,-0.005425,0.016956,0.000243,0.005543,-0.009512,0.007934
RAD51C,k562,5.421,2.0,2.0,1.00468,0.94243,0.87907,78.9408,12.37184,6.3807,1.04532,-0.0453,3,1.0453,2.7173,176,59,0.0211,-0.0453,0.0981,0.1037,0.1098,0.1125,0.1036,0.0223,1.0,-0.00856,-0.0678,0.1049,-0.06325,0.03309,-0.04247,-0.02495,0.000151,-0.010617,0.014132,-0.010963,0.003238,-0.01041,-0.002274
